,indx,serie_id,Name,Type,Language,AvgRunTime,Country
2768,2768,44276,7 Days of Romance,Scripted,Korean,15.0,"Korea, Republic of"
2769,2769,55002,No Turning Back Romance,Scripted,Korean,12.0,"Korea, Republic of"
2770,2770,63967,Run BTS!,Variety,Korean,,"Korea, Republic of"
2771,2771,41490,Unique Lady,Scripted,Chinese,42.0,
2772,2772,41490,Unique Lady,Scripted,Chinese,42.0,
2773,2773,48673,Doomsday Awakening,Animation,Chinese,15.0,China
2774,2774,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2775,2775,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2776,2776,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2777,2777,55016,Ling Jian Zun,Animation,Chinese,10.0,China
2778,2778,57339,Mafia Nights,Reality,Persian,90.0,"Iran, Islamic Republic of"
2779,2779,52736,Paurashpur,Scripted,Hindi,20.0,India
2780,2780,52736,Paurashpur,Scripted,Hindi,20.0,India
2781,2781,52736,Paurashpur,Scripted,Hindi,20.0,India
2782,2782,52736,Paurashpur,Scripted,Hindi,20.0,India
2783,2783,52736,Paurashpur,Scripted,Hindi,20.0,India
2784,2784,52736,Paurashpur,Scripted,Hindi,20.0,India
2785,2785,52736,Paurashpur,Scripted,Hindi,20.0,India
2786,2786,51772,Lovestruck in the City,Scripted,Korean,30.0,"Korea, Republic of"
2787,2787,49864,Alex og Aune,Reality,Norwegian,12.0,Norway
2788,2788,53467,Labyrint,Scripted,Norwegian,30.0,Norway
2789,2789,54955,"Tillykke, I skal have trillinger!",Documentary,Danish,30.0,Denmark
2790,2790,54955,"Tillykke, I skal have trillinger!",Documentary,Danish,30.0,Denmark
2791,2791,54955,"Tillykke, I skal have trillinger!",Documentary,Danish,30.0,Denmark
2792,2792,54955,"Tillykke, I skal have trillinger!",Documentary,Danish,30.0,Denmark
2793,2793,54955,"Tillykke, I skal have trillinger!",Documentary,Danish,30.0,Denmark
2794,2794,54955,"Tillykke, I skal have trillinger!",Documentary,Danish,30.0,Denmark
2795,2795,56288,Nieobecni,Scripted,Polish,42.0,Poland
2796,2796,56288,Nieobecni,Scripted,Polish,42.0,Poland
2797,2797,13381,Honest Game Trailers,Variety,English,5.0,
2798,2798,13392,Honest Trailers,Scripted,English,6.0,
2799,2799,15250,The Young Turks,News,English,120.0,
2800,2800,15250,The Young Turks,News,English,120.0,
2801,2801,30606,SciShow,Documentary,English,9.0,
2802,2802,32980,Returning the Favor,Documentary,English,28.0,
2803,2803,42121,Red Table Talk,Talk Show,English,25.0,
2804,2804,47944,Inside of You with Michael Rosenbaum,Talk Show,English,86.0,
2805,2805,48302,All Elite Wrestling: Dark,Sports,English,,
2806,2806,49081,Ex and the City,Reality,Norwegian,12.0,
2807,2807,49400,Roommate,Scripted,Thai,22.0,
2808,2808,50433,UWN Primetime,Sports,English,120.0,
2809,2809,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2810,2810,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2811,2811,52400,Dream Detective,Scripted,Chinese,45.0,China
2812,2812,52400,Dream Detective,Scripted,Chinese,45.0,China
2813,2813,52412,Handmade Love,Scripted,Korean,17.0,
2814,2814,52524,Forever Love,Scripted,Chinese,45.0,China
2815,2815,52524,Forever Love,Scripted,Chinese,45.0,China
2816,2816,52534,NWA Shockwave,Sports,English,45.0,
2817,2817,52655,The Case Solver,Scripted,Chinese,30.0,
2818,2818,52655,The Case Solver,Scripted,Chinese,30.0,
2819,2819,52655,The Case Solver,Scripted,Chinese,30.0,
2820,2820,52655,The Case Solver,Scripted,Chinese,30.0,
2821,2821,52851,Nation's Brother,Scripted,Vietnamese,26.0,
2822,2822,52936,My Best Friend's Story,Scripted,Chinese,45.0,
2823,2823,52936,My Best Friend's Story,Scripted,Chinese,45.0,
2824,2824,53669,Lu'lu',Scripted,Arabic,40.0,
2825,2825,58645,The Motive,Documentary,Hebrew,36.0,
2826,2826,61755,Bride of Beirut,Scripted,Arabic,,
2827,2827,63719,Du bu xiao yao,Animation,Chinese,12.0,
2828,2828,52327,You Never Eat Alone,Scripted,Thai,45.0,Thailand
2829,2829,17633,All About Android,News,English,90.0,United States
2830,2830,38339,A Teacher,Scripted,English,27.0,United States
2831,2831,44675,Діти проти зірок,Game Show,Ukrainian,90.0,
2832,2832,49903,Familiekokkene,Reality,Norwegian,60.0,Norway
2833,2833,2504,"Goede Tijden, Slechte Tijden",Scripted,Dutch,25.0,
2834,2834,52661,Celebrity: A 21st-Century Story,Documentary,English,60.0,United Kingdom
2835,2835,52661,Celebrity: A 21st-Century Story,Documentary,English,60.0,United Kingdom
2836,2836,52661,Celebrity: A 21st-Century Story,Documentary,English,60.0,United Kingdom
2837,2837,52661,Celebrity: A 21st-Century Story,Documentary,English,60.0,United Kingdom
2838,2838,49630,Контакты,Game Show,Russian,42.0,
2839,2839,51510,Зона комфорта,Scripted,Russian,29.0,Russian Federation
2840,2840,52499,Пассажиры,Scripted,Russian,23.0,Russian Federation
2841,2841,49206,Xian Feng Jian Yu Lu,Animation,Chinese,7.0,China
2842,2842,49652,Yi Nian Yong Heng,Animation,Chinese,19.0,China
2843,2843,44276,7 Days of Romance,Scripted,Korean,15.0,"Korea, Republic of"
2844,2844,55002,No Turning Back Romance,Scripted,Korean,12.0,"Korea, Republic of"
2845,2845,41490,Unique Lady,Scripted,Chinese,42.0,
2846,2846,41490,Unique Lady,Scripted,Chinese,42.0,
2847,2847,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2848,2848,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2849,2849,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2850,2850,54637,Chu Feng: Yi Dian Shizi,Animation,Chinese,30.0,China
2851,2851,56783,Love Alice or Not,Scripted,Chinese,,"Taiwan, Province of China"
2852,2852,58689,My Supernatural Power,Scripted,Chinese,45.0,China
2853,2853,58689,My Supernatural Power,Scripted,Chinese,45.0,China
2854,2854,61247,Knights on Debris,Animation,Chinese,20.0,China
2855,2855,61247,Knights on Debris,Animation,Chinese,20.0,China
2856,2856,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2857,2857,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2858,2858,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2859,2859,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2860,2860,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2861,2861,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2862,2862,52403,Color Rush,Scripted,Korean,16.0,"Korea, Republic of"
2863,2863,52931,10 Bin Adim,Scripted,Turkish,12.0,Turkey
2864,2864,52931,10 Bin Adim,Scripted,Turkish,12.0,Turkey
2865,2865,53093,Life of Namjoo,Scripted,Korean,17.0,"Korea, Republic of"
2866,2866,53177,Masrah Masr,Scripted,Arabic,60.0,
2867,2867,49864,Alex og Aune,Reality,Norwegian,12.0,Norway
2868,2868,53467,Labyrint,Scripted,Norwegian,30.0,Norway
2869,2869,1825,The Expanse,Scripted,English,55.0,
2870,2870,15250,The Young Turks,News,English,120.0,
2871,2871,15250,The Young Turks,News,English,120.0,
2872,2872,28346,UNHhhh,Talk Show,English,11.0,
2873,2873,30606,SciShow,Documentary,English,9.0,
2874,2874,33944,Узнать за 10 секунд,Variety,Russian,23.0,
2875,2875,34060,DTK: Elviszlek magammal,Talk Show,Hungarian,33.0,
2876,2876,39890,А поговорить?,Talk Show,Russian,76.0,
2877,2877,42387,Transformers: War for Cybertron Trilogy,Animation,English,25.0,
2878,2878,42387,Transformers: War for Cybertron Trilogy,Animation,English,25.0,
2879,2879,42387,Transformers: War for Cybertron Trilogy,Animation,English,25.0,
2880,2880,42387,Transformers: War for Cybertron Trilogy,Animation,English,25.0,
2881,2881,42387,Transformers: War for Cybertron Trilogy,Animation,English,25.0,
2882,2882,42387,Transformers: War for Cybertron Trilogy,Animation,English,25.0,
2883,2883,42899,Редакция,Talk Show,Russian,56.0,
2884,2884,43890,Equinox,Scripted,Danish,46.0,
2885,2885,43890,Equinox,Scripted,Danish,46.0,
2886,2886,43890,Equinox,Scripted,Danish,46.0,
2887,2887,43890,Equinox,Scripted,Danish,46.0,
2888,2888,43890,Equinox,Scripted,Danish,46.0,
2889,2889,43890,Equinox,Scripted,Danish,46.0,
2890,2890,47226,Arashi's Diary: Voyage,Documentary,Japanese,30.0,
2891,2891,47226,Arashi's Diary: Voyage,Documentary,Japanese,30.0,
2892,2892,47897,Сережа и микрофон. Подкаст,Talk Show,Russian,109.0,
2893,2893,49081,Ex and the City,Reality,Norwegian,12.0,
2894,2894,49353,Between 2 Wars,Documentary,English,18.0,
2895,2895,50888,My Bromance 2: 5 Years Later,Scripted,Thai,60.0,
2896,2896,51136,Chicken Shop Date,Talk Show,English,5.0,
2897,2897,51476,Amore,Scripted,Tagalog,29.0,
2898,2898,51749,Shi Yi Changan: Mingyue Ji Shi You,Animation,Chinese,20.0,China
2899,2899,51749,Shi Yi Changan: Mingyue Ji Shi You,Animation,Chinese,20.0,China
2900,2900,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2901,2901,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2902,2902,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2903,2903,52400,Dream Detective,Scripted,Chinese,45.0,China
2904,2904,52400,Dream Detective,Scripted,Chinese,45.0,China
2905,2905,52421,You Complete Me,Scripted,Chinese,45.0,China
2906,2906,52421,You Complete Me,Scripted,Chinese,45.0,China
2907,2907,52471,The Expanse Aftershow,Talk Show,English,32.0,
2908,2908,52524,Forever Love,Scripted,Chinese,45.0,China
2909,2909,52524,Forever Love,Scripted,Chinese,45.0,China
2910,2910,52547,Follow My Sunshine,Scripted,Vietnamese,20.0,
2911,2911,52615,Best Leftovers Ever!,Reality,English,36.0,
2912,2912,52615,Best Leftovers Ever!,Reality,English,36.0,
2913,2913,52615,Best Leftovers Ever!,Reality,English,36.0,
2914,2914,52615,Best Leftovers Ever!,Reality,English,36.0,
2915,2915,52615,Best Leftovers Ever!,Reality,English,36.0,
2916,2916,52615,Best Leftovers Ever!,Reality,English,36.0,
2917,2917,52615,Best Leftovers Ever!,Reality,English,36.0,
2918,2918,52615,Best Leftovers Ever!,Reality,English,36.0,
2919,2919,52708,SanPa: Luci e tenebre di San Patrignano,Documentary,Italian,60.0,
2920,2920,52708,SanPa: Luci e tenebre di San Patrignano,Documentary,Italian,60.0,
2921,2921,52708,SanPa: Luci e tenebre di San Patrignano,Documentary,Italian,60.0,
2922,2922,52708,SanPa: Luci e tenebre di San Patrignano,Documentary,Italian,60.0,
2923,2923,52708,SanPa: Luci e tenebre di San Patrignano,Documentary,Italian,60.0,
2924,2924,52743,The Penalty Zone,Scripted,Chinese,45.0,
2925,2925,52743,The Penalty Zone,Scripted,Chinese,45.0,
2926,2926,52858,Laikykitės Ten,Talk Show,Lithuanian,45.0,
2927,2927,52936,My Best Friend's Story,Scripted,Chinese,45.0,
2928,2928,52936,My Best Friend's Story,Scripted,Chinese,45.0,
2929,2929,53127,Осенние визиты,Scripted,Russian,58.0,
2930,2930,53669,Lu'lu',Scripted,Arabic,40.0,
2931,2931,54834,Arm Share,Variety,Thai,20.0,
2932,2932,55805,KAZKA: Таємниця Чарголосу,Animation,Ukrainian,13.0,
2933,2933,56067,Yaar Jigree Kasooti Degree,Scripted,Panjabi,,
2934,2934,57478,Hello Kitty's Super Cute Adventures,Animation,,,
2935,2935,58426,Peace of Mind with Taraji,Talk Show,English,25.0,
2936,2936,58645,The Motive,Documentary,Hebrew,36.0,
2937,2937,60161,The Cool Crystal Show,Variety,English,27.0,
2938,2938,61755,Bride of Beirut,Scripted,Arabic,,
2939,2939,62127,30 Days With: Ryan Garcia,Documentary,English,19.0,
2940,2940,6441,NFL Films Presents,Sports,English,30.0,"Korea, Republic of"
2941,2941,52250,SJ Returns,Reality,Korean,5.0,"Korea, Republic of"
2942,2942,18971,Atop the Fourth Wall,Variety,English,25.0,United States
2943,2943,42872,A House Divided,Scripted,English,42.0,United States
2944,2944,44675,Діти проти зірок,Game Show,Ukrainian,90.0,
2945,2945,56531,Dimension 20,Game Show,English,,United States
2946,2946,2504,"Goede Tijden, Slechte Tijden",Scripted,Dutch,25.0,
2947,2947,60508,Here We Go,Scripted,English,29.0,United Kingdom
2948,2948,2266,WWE NXT,Sports,English,77.0,United States
2949,2949,50162,Submission Underground,Sports,English,120.0,United States
2950,2950,49732,Noblesse,Animation,Japanese,25.0,
2951,2951,39115,Обычная женщина,Scripted,Russian,48.0,Russian Federation
2952,2952,7847,По сезону. Видеодайджест Seasonvar,Talk Show,Russian,8.0,Russian Federation
2953,2953,43722,"257 причин, чтобы жить",Scripted,Russian,24.0,Russian Federation
2954,2954,46688,"Проект ""Анна Николаевна""",Scripted,Russian,50.0,Russian Federation
2955,2955,51065,Stand Up Аутсайд,Variety,Russian,28.0,
2956,2956,38031,There's a Pit in My Senior Martial Brother's Brain,Animation,Chinese,10.0,China
2957,2957,53830,Witches,Variety,Korean,30.0,"Korea, Republic of"
2958,2958,53830,Witches,Variety,Korean,30.0,"Korea, Republic of"
2959,2959,41490,Unique Lady,Scripted,Chinese,42.0,
2960,2960,41490,Unique Lady,Scripted,Chinese,42.0,
2961,2961,41490,Unique Lady,Scripted,Chinese,42.0,
2962,2962,41490,Unique Lady,Scripted,Chinese,42.0,
2963,2963,41490,Unique Lady,Scripted,Chinese,42.0,
2964,2964,41490,Unique Lady,Scripted,Chinese,42.0,
2965,2965,47912,The Wolf,Scripted,Chinese,45.0,China
2966,2966,47912,The Wolf,Scripted,Chinese,45.0,China
2967,2967,52665,A Love So Romantic,Scripted,Chinese,45.0,China
2968,2968,52665,A Love So Romantic,Scripted,Chinese,45.0,China
2969,2969,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2970,2970,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2971,2971,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2972,2972,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2973,2973,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2974,2974,52784,Unique Lady 2,Scripted,Chinese,45.0,China
2975,2975,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2976,2976,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2977,2977,53072,KL Gangster: Underworld,Scripted,Malay,45.0,Malaysia
2978,2978,54610,The Wonderland of Ten Thousands,Animation,Chinese,10.0,China
2979,2979,55288,Lord Xue Ying,Animation,Chinese,20.0,China
2980,2980,55288,Lord Xue Ying,Animation,Chinese,20.0,China
2981,2981,57556,I Am a Great God,Animation,Chinese,,China
2982,2982,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2983,2983,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2984,2984,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2985,2985,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2986,2986,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2987,2987,61556,Unsolved Cases of Kung Fu: Portrait of Beauty,Scripted,Chinese,30.0,China
2988,2988,55199,Klassen,Scripted,Swedish,10.0,Sweden
2989,2989,48252,Ночной Контакт,Talk Show,Russian,30.0,Russian Federation
2990,2990,52712,A Love So Beautiful,Scripted,Korean,22.0,"Korea, Republic of"
2991,2991,30889,Студия СОЮЗ,Panel Show,Russian,45.0,Russian Federation
2992,2992,44343,Aynen Aynen,Scripted,Turkish,7.0,Turkey
2993,2993,48402,Чума!,Scripted,Russian,21.0,Russian Federation
2994,2994,49843,Aile Şirketi,Scripted,Turkish,21.0,Turkey
2995,2995,49843,Aile Şirketi,Scripted,Turkish,21.0,Turkey
2996,2996,50164,Sokağın Çocukları,Scripted,Turkish,40.0,Turkey
2997,2997,52403,Color Rush,Scripted,Korean,16.0,"Korea, Republic of"
2998,2998,53759,BOOM,Reality,Turkish,28.0,Turkey
2999,2999,54658,Joe Show,Talk Show,Arabic,53.0,
3000,3000,48402,Чума!,Scripted,Russian,21.0,Russian Federation
3001,3001,52413,Growing Season,Scripted,Korean,22.0,"Korea, Republic of"
3002,3002,53177,Masrah Masr,Scripted,Arabic,60.0,
3003,3003,49864,Alex og Aune,Reality,Norwegian,12.0,Norway
3004,3004,51080,Temptation Island: Love or Leave,Reality,Dutch,45.0,Netherlands
3005,3005,7480,Star Trek: Discovery,Scripted,English,56.0,
3006,3006,7564,Масяня,Animation,Russian,5.0,
3007,3007,15250,The Young Turks,News,English,120.0,
3008,3008,15250,The Young Turks,News,English,120.0,
3009,3009,19355,Loudermilk,Scripted,English,30.0,
3010,3010,19355,Loudermilk,Scripted,English,30.0,
3011,3011,19355,Loudermilk,Scripted,English,30.0,
3012,3012,19355,Loudermilk,Scripted,English,30.0,
3013,3013,19355,Loudermilk,Scripted,English,30.0,
3014,3014,19355,Loudermilk,Scripted,English,30.0,
3015,3015,19355,Loudermilk,Scripted,English,30.0,
3016,3016,19355,Loudermilk,Scripted,English,30.0,
3017,3017,19355,Loudermilk,Scripted,English,30.0,
3018,3018,19355,Loudermilk,Scripted,English,30.0,
3019,3019,28381,Cyanide & Happiness Shorts,Animation,English,2.0,
3020,3020,30606,SciShow,Documentary,English,9.0,
3021,3021,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3022,3022,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3023,3023,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3024,3024,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3025,3025,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3026,3026,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3027,3027,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3028,3028,32649,Chilling Adventures of Sabrina,Scripted,English,57.0,
3029,3029,34187,Super Power Beat Down,Scripted,,10.0,
3030,3030,35790,The Stand,Scripted,English,57.0,
3031,3031,38605,Нежный редактор,Talk Show,Russian,58.0,
3032,3032,42382,Game Changer Wrestling,Sports,English,129.0,
3033,3033,44249,The Ready Room,Talk Show,English,28.0,
3034,3034,51316,Texas 6,Documentary,English,36.0,
3035,3035,51826,Strange Heart,Scripted,Tagalog,26.0,
3036,3036,51934,Sea Him The Series,Scripted,Vietnamese,24.0,
3037,3037,52082,Yes Chef!,Reality,Swedish,43.0,
3038,3038,52421,You Complete Me,Scripted,Chinese,45.0,China
3039,3039,52421,You Complete Me,Scripted,Chinese,45.0,China
3040,3040,52537,Love Teenager,Scripted,Korean,8.0,
3041,3041,52743,The Penalty Zone,Scripted,Chinese,45.0,
3042,3042,52743,The Penalty Zone,Scripted,Chinese,45.0,
3043,3043,52806,Ultimate Note,Scripted,Chinese,45.0,
3044,3044,52806,Ultimate Note,Scripted,Chinese,45.0,
3045,3045,52847,Three Men Four Wheels,Reality,English,,
3046,3046,52847,Three Men Four Wheels,Reality,English,,
3047,3047,52847,Three Men Four Wheels,Reality,English,,
3048,3048,52847,Three Men Four Wheels,Reality,English,,
3049,3049,52847,Three Men Four Wheels,Reality,English,,
3050,3050,52847,Three Men Four Wheels,Reality,English,,
3051,3051,52847,Three Men Four Wheels,Reality,English,,
3052,3052,52847,Three Men Four Wheels,Reality,English,,
3053,3053,52847,Three Men Four Wheels,Reality,English,,
3054,3054,52847,Three Men Four Wheels,Reality,English,,
3055,3055,52936,My Best Friend's Story,Scripted,Chinese,45.0,
3056,3056,52936,My Best Friend's Story,Scripted,Chinese,45.0,
3057,3057,53581,Thursday Night,Talk Show,Arabic,60.0,
3058,3058,53669,Lu'lu',Scripted,Arabic,40.0,
3059,3059,53698,The Shore,Scripted,Tagalog,30.0,
3060,3060,53698,The Shore,Scripted,Tagalog,30.0,
3061,3061,55403,Парадка,Scripted,Russian,7.0,
3062,3062,56253,Jessi's Show!Terview,Talk Show,Korean,22.0,
3063,3063,60848,Blippi,Scripted,English,,
3064,3064,63719,Du bu xiao yao,Animation,Chinese,12.0,
3065,3065,64152,Master Giovanni N,Animation,English,11.0,
3066,3066,6544,Sesame Street,Scripted,English,57.0,
3067,3067,51742,As Five,Scripted,Portuguese,31.0,Brazil
3068,3068,16753,WWE Main Event,Reality,English,60.0,United States
3069,3069,46668,Tyler Perry's Ruthless,Scripted,English,45.0,United States
3070,3070,51706,Terror Lake Drive,Scripted,English,45.0,United States
3071,3071,59380,"Forteresses assiégées, batailles de légende",Documentary,French,52.0,United States
3072,3072,59380,"Forteresses assiégées, batailles de légende",Documentary,French,52.0,United States
3073,3073,59380,"Forteresses assiégées, batailles de légende",Documentary,French,52.0,United States
